replicate,arm,site,alpha,n_target,reason,certified,tau,coverage,n_answered,answered_err_rate,hard,numbedscategory,teachingstatus,region,aps_coverage,apv_coverage
17,apache-complete,hosp-140,0.1,502,bbse:failsafe,True,0.85,0.8825,443,0.0519,False,100 - 249,t,South,1.0,1.0
17,apache-complete,hosp-157,0.05,834,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,West,1.0,1.0
17,apache-complete,hosp-157,0.1,834,bbse:failsafe,True,0.85,0.6115,510,0.0451,False,250 - 499,f,West,1.0,1.0
17,apache-complete,hosp-171,0.05,808,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,1.0,1.0
17,apache-complete,hosp-171,0.1,808,bbse:failsafe,True,0.85,0.8639,698,0.0287,False,100 - 249,f,West,1.0,1.0
17,apache-complete,hosp-176,0.05,1760,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,,1.0,1.0
17,apache-complete,hosp-176,0.1,1760,bbse:failsafe,True,0.85,0.8358,1471,0.0279,False,,f,,1.0,1.0
17,apache-complete,hosp-200,0.05,342,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Northeast,1.0,1.0
17,apache-complete,hosp-200,0.1,342,bbse:bbse-misspecified,True,0.85,0.8246,282,0.0461,False,100 - 249,f,Northeast,1.0,1.0
17,apache-complete,hosp-217,0.05,954,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,1.0,1.0
17,apache-complete,hosp-217,0.1,954,bbse:failsafe,True,0.85,0.7034,671,0.0298,False,250 - 499,f,South,1.0,1.0
17,apache-complete,hosp-220,0.05,652,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,t,South,1.0,1.0
17,apache-complete,hosp-220,0.1,652,bbse:failsafe,True,0.85,0.8098,528,0.0246,False,250 - 499,t,South,1.0,1.0
17,apache-complete,hosp-251,0.05,278,baseline:failsafe|bbse:failsafe,False,,,0,,False,<100,f,Midwest,1.0,1.0
17,apache-complete,hosp-251,0.1,278,bbse:failsafe,True,0.85,0.795,221,0.0181,False,<100,f,Midwest,1.0,1.0
17,apache-complete,hosp-259,0.05,502,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,t,Midwest,1.0,1.0
17,apache-complete,hosp-259,0.1,502,bbse:failsafe,True,0.85,0.6235,313,0.0575,False,250 - 499,t,Midwest,1.0,1.0
17,apache-complete,hosp-271,0.05,840,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,Midwest,1.0,1.0
17,apache-complete,hosp-271,0.1,840,bbse:bbse-misspecified,True,0.85,0.8964,753,0.0212,False,,f,Midwest,1.0,1.0
17,apache-complete,hosp-275,0.05,527,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
17,apache-complete,hosp-275,0.1,527,bbse:failsafe,True,0.85,0.778,410,0.022,False,100 - 249,f,Midwest,1.0,1.0
17,apache-complete,hosp-279,0.05,656,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
17,apache-complete,hosp-279,0.1,656,bbse:bbse-misspecified,True,0.85,0.8765,575,0.033,False,100 - 249,f,Midwest,1.0,1.0
17,apache-complete,hosp-300,0.05,2938,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,Midwest,1.0,1.0
17,apache-complete,hosp-300,0.1,2938,bbse:failsafe,True,0.85,0.8792,2583,0.0453,False,>= 500,t,Midwest,1.0,1.0
17,apache-complete,hosp-328,0.05,194,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
17,apache-complete,hosp-328,0.1,194,bbse:bbse-misspecified,True,0.85,0.9381,182,0.0165,False,<100,f,Midwest,1.0,1.0
17,apache-complete,hosp-365,0.05,1241,baseline:failsafe|bbse:failsafe,False,,,0,,False,,t,Midwest,1.0,1.0
17,apache-complete,hosp-365,0.1,1241,bbse:failsafe,True,0.85,0.8791,1091,0.0137,False,,t,Midwest,1.0,1.0
17,apache-complete,hosp-396,0.05,542,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,1.0,1.0
17,apache-complete,hosp-396,0.1,542,bbse:failsafe,True,0.85,0.7694,417,0.0336,False,100 - 249,f,West,1.0,1.0
17,apache-complete,hosp-400,0.05,1350,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,West,1.0,1.0
17,apache-complete,hosp-400,0.1,1350,bbse:failsafe,True,0.85,0.8163,1102,0.0699,False,250 - 499,f,West,1.0,1.0
17,apache-complete,hosp-420,0.05,3374,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,Northeast,1.0,1.0
17,apache-complete,hosp-420,0.1,3374,bbse:failsafe,True,0.85,0.8429,2844,0.0643,False,>= 500,t,Northeast,1.0,1.0
17,apache-complete,hosp-434,0.05,309,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,South,1.0,1.0
17,apache-complete,hosp-434,0.1,309,bbse:bbse-misspecified,True,0.85,0.7994,247,0.0486,False,<100,f,South,1.0,1.0
17,apache-complete,hosp-459,0.05,531,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,1.0,1.0
17,apache-complete,hosp-459,0.1,531,bbse:bbse-misspecified,True,0.85,0.7947,422,0.0355,False,100 - 249,f,South,1.0,1.0
18,apache-complete,hosp-56,0.05,188,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
18,apache-complete,hosp-56,0.1,188,bbse:bbse-misspecified,True,0.83,0.9309,175,0.0286,False,<100,f,Midwest,1.0,1.0
18,apache-complete,hosp-102,0.05,27,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
18,apache-complete,hosp-102,0.1,27,bbse:bbse-misspecified,True,0.83,0.7037,19,0.0526,False,,f,,1.0,1.0
18,apache-complete,hosp-115,0.05,26,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,South,1.0,1.0
18,apache-complete,hosp-115,0.1,26,bbse:bbse-misspecified,True,0.83,0.8846,23,0.087,False,<100,f,South,1.0,1.0
18,apache-complete,hosp-125,0.05,199,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,South,1.0,1.0
18,apache-complete,hosp-125,0.1,199,bbse:bbse-misspecified,True,0.83,0.9598,191,0.0262,False,<100,f,South,1.0,1.0
18,apache-complete,hosp-136,0.05,2,pool-too-small,False,,,0,,False,<100,f,South,1.0,1.0
18,apache-complete,hosp-136,0.1,2,pool-too-small,False,,,0,,False,<100,f,South,1.0,1.0
18,apache-complete,hosp-143,0.05,640,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,,1.0,1.0
18,apache-complete,hosp-143,0.1,640,bbse:failsafe,True,0.83,0.9219,590,0.0373,False,250 - 499,f,,1.0,1.0
18,apache-complete,hosp-171,0.05,808,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,1.0,1.0
18,apache-complete,hosp-171,0.1,808,bbse:failsafe,True,0.83,0.9072,733,0.0327,False,100 - 249,f,West,1.0,1.0
18,apache-complete,hosp-182,0.05,263,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,1.0,1.0
18,apache-complete,hosp-182,0.1,263,bbse:bbse-misspecified,True,0.83,0.8555,225,0.0311,False,100 - 249,f,South,1.0,1.0
18,apache-complete,hosp-198,0.05,532,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,South,1.0,1.0
18,apache-complete,hosp-198,0.1,532,bbse:failsafe,True,0.83,0.8665,461,0.0477,False,>= 500,t,South,1.0,1.0
18,apache-complete,hosp-203,0.05,104,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,,1.0,1.0
18,apache-complete,hosp-203,0.1,104,bbse:bbse-misspecified,True,0.83,0.8846,92,0.0761,False,100 - 249,f,,1.0,1.0
18,apache-complete,hosp-217,0.05,954,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,1.0,1.0
18,apache-complete,hosp-217,0.1,954,bbse:failsafe,True,0.83,0.7243,691,0.0318,False,250 - 499,f,South,1.0,1.0
18,apache-complete,hosp-269,0.05,632,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
18,apache-complete,hosp-269,0.1,632,bbse:bbse-misspecified,True,0.83,0.9351,591,0.0389,False,,f,,1.0,1.0
18,apache-complete,hosp-271,0.05,840,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,Midwest,1.0,1.0
18,apache-complete,hosp-271,0.1,840,bbse:bbse-misspecified,True,0.83,0.931,782,0.0269,False,,f,Midwest,1.0,1.0
18,apache-complete,hosp-307,0.05,1552,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,1.0,1.0
18,apache-complete,hosp-307,0.1,1552,bbse:failsafe,True,0.83,0.8582,1332,0.0465,False,250 - 499,f,South,1.0,1.0
18,apache-complete,hosp-312,0.05,556,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,1.0,1.0
18,apache-complete,hosp-312,0.1,556,bbse:failsafe,True,0.83,0.8633,480,0.0563,False,100 - 249,f,South,1.0,1.0
18,apache-complete,hosp-351,0.05,2,pool-too-small,False,,,0,,False,,f,,1.0,1.0
18,apache-complete,hosp-351,0.1,2,pool-too-small,False,,,0,,False,,f,,1.0,1.0
18,apache-complete,hosp-363,0.05,62,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
18,apache-complete,hosp-363,0.1,62,bbse:bbse-misspecified,True,0.83,1.0,62,0.0484,False,<100,f,Midwest,1.0,1.0
18,apache-complete,hosp-381,0.05,201,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,1.0,1.0
18,apache-complete,hosp-381,0.1,201,bbse:bbse-misspecified,True,0.83,0.8557,172,0.0291,False,<100,f,West,1.0,1.0
18,apache-complete,hosp-385,0.05,1,pool-too-small,False,,,0,,False,,f,,1.0,1.0
18,apache-complete,hosp-385,0.1,1,pool-too-small,False,,,0,,False,,f,,1.0,1.0
18,apache-complete,hosp-396,0.05,542,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,1.0,1.0
18,apache-complete,hosp-396,0.1,542,bbse:failsafe,True,0.83,0.7989,433,0.0346,False,100 - 249,f,West,1.0,1.0
18,apache-complete,hosp-416,0.05,1608,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,>= 500,t,Midwest,1.0,1.0
18,apache-complete,hosp-416,0.1,1608,bbse:bbse-misspecified,True,0.83,0.9129,1468,0.0327,False,>= 500,t,Midwest,1.0,1.0
18,apache-complete,hosp-417,0.05,1620,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,South,1.0,1.0
18,apache-complete,hosp-417,0.1,1620,bbse:bbse-misspecified,True,0.83,0.9148,1482,0.0547,False,250 - 499,f,South,1.0,1.0
18,apache-complete,hosp-439,0.05,284,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,1.0,1.0
18,apache-complete,hosp-439,0.1,284,bbse:failsafe,True,0.83,0.8169,232,0.1207,False,100 - 249,f,South,1.0,1.0
18,apache-complete,hosp-444,0.05,1210,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,Midwest,1.0,1.0
18,apache-complete,hosp-444,0.1,1210,bbse:bbse-misspecified,True,0.83,0.943,1141,0.0438,False,,f,Midwest,1.0,1.0
19,apache-complete,hosp-90,0.05,11,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
19,apache-complete,hosp-90,0.1,11,bbse:bbse-misspecified,True,0.87,0.8182,9,0.1111,False,<100,f,Midwest,1.0,1.0
19,apache-complete,hosp-91,0.05,12,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,Midwest,1.0,1.0
19,apache-complete,hosp-91,0.1,12,bbse:bbse-misspecified,True,0.87,0.6667,8,0.25,False,,f,Midwest,1.0,1.0
19,apache-complete,hosp-110,0.05,1494,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,1.0,1.0
19,apache-complete,hosp-110,0.1,1494,bbse:failsafe,True,0.87,0.8902,1330,0.0376,False,100 - 249,f,South,1.0,1.0
19,apache-complete,hosp-112,0.05,302,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,1.0,1.0
19,apache-complete,hosp-112,0.1,302,bbse:failsafe,True,0.87,0.7815,236,0.0339,False,250 - 499,f,South,1.0,1.0
19,apache-complete,hosp-123,0.05,110,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,1.0,1.0
19,apache-complete,hosp-123,0.1,110,bbse:bbse-misspecified,True,0.87,0.8364,92,0.0543,False,100 - 249,f,South,1.0,1.0
19,apache-complete,hosp-142,0.05,1251,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,South,1.0,1.0
19,apache-complete,hosp-142,0.1,1251,bbse:failsafe,True,0.87,0.809,1012,0.0662,False,>= 500,f,South,1.0,1.0
19,apache-complete,hosp-155,0.05,197,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,1.0,1.0
19,apache-complete,hosp-155,0.1,197,bbse:failsafe,True,0.87,0.6802,134,0.0448,False,100 - 249,f,West,1.0,1.0
19,apache-complete,hosp-175,0.05,270,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,1.0,1.0
19,apache-complete,hosp-175,0.1,270,bbse:failsafe,True,0.87,0.8519,230,0.0348,False,100 - 249,f,West,1.0,1.0
19,apache-complete,hosp-180,0.05,351,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,1.0,1.0
19,apache-complete,hosp-180,0.1,351,bbse:bbse-misspecified,True,0.87,0.8063,283,0.0141,False,100 - 249,f,South,1.0,1.0
19,apache-complete,hosp-184,0.05,741,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,1.0,1.0
19,apache-complete,hosp-184,0.1,741,bbse:failsafe,True,0.87,0.6991,518,0.0405,False,250 - 499,f,South,1.0,1.0
19,apache-complete,hosp-188,0.05,2913,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,South,1.0,1.0
19,apache-complete,hosp-188,0.1,2913,bbse:failsafe,True,0.87,0.816,2377,0.0387,False,>= 500,t,South,1.0,1.0
19,apache-complete,hosp-202,0.05,758,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,Northeast,1.0,1.0
19,apache-complete,hosp-202,0.1,758,bbse:failsafe,True,0.87,0.8219,623,0.0385,False,100 - 249,f,Northeast,1.0,1.0
19,apache-complete,hosp-207,0.05,202,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,South,1.0,1.0
19,apache-complete,hosp-207,0.1,202,bbse:bbse-misspecified,True,0.87,0.8564,173,0.0809,False,<100,f,South,1.0,1.0
19,apache-complete,hosp-224,0.05,445,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,1.0,1.0
19,apache-complete,hosp-224,0.1,445,bbse:failsafe,True,0.87,0.6787,302,0.0364,False,100 - 249,f,South,1.0,1.0
19,apache-complete,hosp-269,0.05,632,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,,1.0,1.0
19,apache-complete,hosp-269,0.1,632,bbse:failsafe,True,0.87,0.8972,567,0.0388,False,,f,,1.0,1.0
19,apache-complete,hosp-277,0.05,1281,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
19,apache-complete,hosp-277,0.1,1281,bbse:failsafe,True,0.87,0.8244,1056,0.0218,False,100 - 249,f,Midwest,1.0,1.0
19,apache-complete,hosp-281,0.05,2033,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,Midwest,1.0,1.0
19,apache-complete,hosp-281,0.1,2033,bbse:failsafe,True,0.87,0.7914,1609,0.0311,False,250 - 499,f,Midwest,1.0,1.0
19,apache-complete,hosp-307,0.05,1552,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,1.0,1.0
19,apache-complete,hosp-307,0.1,1552,bbse:failsafe,True,0.87,0.7887,1224,0.0384,False,250 - 499,f,South,1.0,1.0
19,apache-complete,hosp-323,0.05,9,pool-too-small,False,,,0,,False,,f,,1.0,1.0
19,apache-complete,hosp-323,0.1,9,pool-too-small,False,,,0,,False,,f,,1.0,1.0
19,apache-complete,hosp-328,0.05,194,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
19,apache-complete,hosp-328,0.1,194,bbse:bbse-misspecified,True,0.87,0.9381,182,0.011,False,<100,f,Midwest,1.0,1.0
19,apache-complete,hosp-384,0.05,808,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,West,1.0,1.0
19,apache-complete,hosp-384,0.1,808,bbse:failsafe,True,0.87,0.849,686,0.0466,False,250 - 499,f,West,1.0,1.0
19,apache-complete,hosp-397,0.05,204,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,,1.0,1.0
19,apache-complete,hosp-397,0.1,204,bbse:bbse-misspecified,True,0.87,0.7843,160,0.0437,False,100 - 249,f,,1.0,1.0
19,apache-complete,hosp-403,0.05,818,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,West,1.0,1.0
19,apache-complete,hosp-403,0.1,818,bbse:bbse-misspecified,True,0.87,0.8496,695,0.0432,False,250 - 499,f,West,1.0,1.0
19,apache-complete,hosp-438,0.05,148,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,South,1.0,1.0
19,apache-complete,hosp-438,0.1,148,bbse:bbse-misspecified,True,0.87,0.8108,120,0.0167,False,,f,South,1.0,1.0
