draw,alpha,mode,target_base,certified,tau,coverage,n_answered,answered_err_rate,hard,exceed,rm_fresh,rm_exceed,decline_reason,deploy_mode,bbse_reason,bbse_rho_lo,bbse_rho_hi,bbse_gap_lo,bbse_q_target
35,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.4677788259634459,4.572248031006337,0.5189026380894117,0.09956709956709957
36,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
36,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.28588709781696175,5.328198318238736,0.49016723490824543,0.08415841584158416
36,0.1,baseline,0.16,True,0.55,0.9900990099009901,200,0.06,False,False,0.087029,False,,baseline,,,,,
36,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.28588709781696175,5.328198318238736,0.49016723490824543,0.08415841584158416
37,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
37,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8047886544735802,6.465278040086435,0.5044437748861889,0.12779552715654952
37,0.1,baseline,0.16,True,0.55,0.9808306709265175,307,0.05537459283387622,False,False,0.083117,False,,baseline,,,,,
37,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8047886544735802,6.465278040086435,0.5044437748861889,0.12779552715654952
38,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
38,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.05329049216627606,2.793502345114673,0.4464565737417152,0.04794520547945205
38,0.1,baseline,0.16,True,0.55,0.9965753424657534,291,0.054982817869415807,False,False,0.086397,False,,baseline,,,,,
38,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.05329049216627606,2.793502345114673,0.4464565737417152,0.04794520547945205
39,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
39,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9212529411666591,6.0153968840618735,0.47926946263863757,0.12312312312312312
39,0.1,baseline,0.16,True,0.55,0.984984984984985,328,0.09146341463414634,False,False,0.087548,False,,baseline,,,,,
39,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9212529411666591,6.0153968840618735,0.47926946263863757,0.12312312312312312
40,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
40,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.8347116895175786,16.216032223867828,0.4685801957036927,0.21487603305785125
40,0.1,baseline,0.16,True,0.55,0.9586776859504132,232,0.15086206896551724,True,True,0.088354,False,,baseline,,,,,
40,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.8347116895175786,16.216032223867828,0.4685801957036927,0.21487603305785125
41,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
41,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3609338326100884,6.915065639469249,0.5289419927143542,0.14138817480719795
41,0.1,baseline,0.16,True,0.55,0.9794344473007712,381,0.15223097112860892,True,True,0.085001,False,,baseline,,,,,
41,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3609338326100884,6.915065639469249,0.5289419927143542,0.14138817480719795
42,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
42,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6732238773320554,1.9651632078734058,0.49316588059770733,0.07586558044806517
42,0.1,baseline,0.16,True,0.55,0.9831975560081466,3862,0.06784049715173485,False,False,0.084046,False,,baseline,,,,,
42,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6732238773320554,1.9651632078734058,0.49316588059770733,0.07586558044806517
43,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
43,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.5003556603860858,0.0
43,0.1,baseline,0.16,True,0.55,1.0,33,0.09090909090909091,False,False,0.088232,False,,baseline,,,,,
43,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.5003556603860858,0.0
44,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
44,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6767134191340509,2.7476875252079407,0.504961907391521,0.09778225806451613
44,0.1,baseline,0.16,True,0.55,0.9868951612903226,979,0.06537282941777324,False,False,0.088899,False,,baseline,,,,,
44,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6767134191340509,2.7476875252079407,0.504961907391521,0.09778225806451613
45,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
45,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.16425163302683227,2.8496621021207624,0.4877664008981582,0.0684931506849315
45,0.1,baseline,0.16,True,0.55,0.9794520547945206,286,0.06643356643356643,False,False,0.08599,False,,baseline,,,,,
45,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.16425163302683227,2.8496621021207624,0.4877664008981582,0.0684931506849315
46,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
46,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.07810813963191608,1.9973261931180823,0.5138265260430351,0.05263157894736842
46,0.1,baseline,0.16,True,0.5700000000000001,0.9824561403508771,392,0.03571428571428571,False,False,0.079934,False,,baseline,,,,,
46,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.07810813963191608,1.9973261931180823,0.5138265260430351,0.05263157894736842
47,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
47,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2286004021065743,3.5334436202585655,0.501583795377052,0.07723577235772358
47,0.1,baseline,0.16,True,0.55,0.9959349593495935,245,0.09387755102040816,False,False,0.08364,False,,baseline,,,,,
47,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2286004021065743,3.5334436202585655,0.501583795377052,0.07723577235772358
48,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
48,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.756030439738753,3.124365859168947,0.48449366203554234,0.0888529886914378
48,0.1,baseline,0.16,True,0.55,0.9846526655896607,1219,0.05660377358490566,False,False,0.085147,False,,baseline,,,,,
48,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.756030439738753,3.124365859168947,0.48449366203554234,0.0888529886914378
49,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
49,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,3.340434688338714,14.226663149702029,0.5144780187322425,0.24466750313676286
49,0.1,baseline,0.16,True,0.55,0.9623588456712673,767,0.17340286831812254,True,True,0.084569,False,,baseline,,,,,
49,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,3.340434688338714,14.226663149702029,0.5144780187322425,0.24466750313676286
50,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
50,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.32970224394745806,3.064205544846613,0.4677749298597575,0.0642361111111111
50,0.1,baseline,0.16,True,0.5700000000000001,0.9861111111111112,568,0.04929577464788732,False,False,0.088639,False,,baseline,,,,,
50,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.32970224394745806,3.064205544846613,0.4677749298597575,0.0642361111111111
51,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
51,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.0504361936728899,4.373818311273216,0.520717470281017,0.13127001067235858
51,0.1,baseline,0.16,True,0.55,0.9711846318036286,910,0.0945054945054945,False,False,0.084345,False,,baseline,,,,,
51,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.0504361936728899,4.373818311273216,0.520717470281017,0.13127001067235858
52,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
52,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.43128036318379726,3.1744034989159644,0.4883748567521573,0.08085106382978724
52,0.1,baseline,0.16,True,0.55,0.9851063829787234,463,0.08855291576673865,False,False,0.087023,False,,baseline,,,,,
52,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.43128036318379726,3.1744034989159644,0.4883748567521573,0.08085106382978724
53,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
53,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.0407898757721112,5.560060527359728,0.5245077920341704,0.14380530973451328
53,0.1,baseline,0.16,True,0.55,0.9800884955752213,443,0.11963882618510158,False,True,0.085578,False,,baseline,,,,,
53,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.0407898757721112,5.560060527359728,0.5245077920341704,0.14380530973451328
54,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
54,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7457386611506774,2.2970788146226813,0.522070310634257,0.112
54,0.1,baseline,0.16,True,0.55,0.9774,4887,0.08512379783098015,False,False,0.084596,False,,baseline,,,,,
54,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7457386611506774,2.2970788146226813,0.522070310634257,0.112
55,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
55,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.698603871255361,6.515955989133287,0.49829399079541864,0.125
55,0.1,baseline,0.16,True,0.55,0.9913793103448276,230,0.08695652173913043,False,False,0.087357,False,,baseline,,,,,
55,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.698603871255361,6.515955989133287,0.49829399079541864,0.125
56,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
56,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8042905909869957,4.531902811430043,0.49355588548049484,0.11754068716094032
56,0.1,baseline,0.16,True,0.5900000000000001,0.9584086799276673,530,0.0660377358490566,False,False,0.079791,False,,baseline,,,,,
56,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8042905909869957,4.531902811430043,0.49355588548049484,0.11754068716094032
57,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
57,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.1380897110353345,7.8746087486204965,0.496274002983521,0.15492957746478872
57,0.1,baseline,0.16,True,0.55,0.9765258215962441,208,0.11538461538461539,False,True,0.085434,False,,baseline,,,,,
57,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.1380897110353345,7.8746087486204965,0.496274002983521,0.15492957746478872
58,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
58,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5662135065117723,6.2002122059661025,0.500729645750694,0.116751269035533
58,0.1,baseline,0.16,True,0.55,0.9898477157360406,195,0.14871794871794872,True,True,0.083051,False,,baseline,,,,,
58,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5662135065117723,6.2002122059661025,0.500729645750694,0.116751269035533
59,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
59,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6674718880813544,6.786931299906459,0.5134188594832424,0.11764705882352941
59,0.1,baseline,0.16,True,0.55,0.9773755656108597,216,0.07407407407407407,False,False,0.081636,False,,baseline,,,,,
59,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6674718880813544,6.786931299906459,0.5134188594832424,0.11764705882352941
60,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
60,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3825283994175555,5.83470418733626,0.5078577621460695,0.1548731642189586
60,0.1,baseline,0.16,True,0.55,0.9773030707610146,732,0.09972677595628415,False,False,0.085895,False,,baseline,,,,,
60,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3825283994175555,5.83470418733626,0.5078577621460695,0.1548731642189586
61,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
61,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.0005579169051640872,8.580254815461009,0.5030649692940936,0.08823529411764706
61,0.1,baseline,0.16,True,0.55,1.0,68,0.014705882352941176,False,False,0.085869,False,,baseline,,,,,
61,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.0005579169051640872,8.580254815461009,0.5030649692940936,0.08823529411764706
62,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
62,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5600211093789234,2.774314510557926,0.5233056192610565,0.09859154929577464
62,0.1,baseline,0.16,True,0.55,0.9765258215962441,832,0.0625,False,False,0.081458,False,,baseline,,,,,
62,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.5600211093789234,2.774314510557926,0.5233056192610565,0.09859154929577464
63,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
63,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.1220695111086647,5.069656632136788,0.5037387084309343,0.14266929651545035
63,0.1,baseline,0.16,True,0.55,0.9769888231426693,1486,0.11305518169582772,True,True,0.083119,False,,baseline,,,,,
63,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.1220695111086647,5.069656632136788,0.5037387084309343,0.14266929651545035
64,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
64,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.32785400551490385,1.4697313245815689,0.4981118060544535,0.06106612685560054
64,0.1,baseline,0.16,True,0.5700000000000001,0.9817813765182186,2910,0.0443298969072165,False,False,0.081027,False,,baseline,,,,,
64,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.32785400551490385,1.4697313245815689,0.4981118060544535,0.06106612685560054
65,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
65,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.11445427315828807,3.791229332795372,0.500735383155469,0.07514450867052024
65,0.1,baseline,0.16,True,0.5700000000000001,0.9884393063583815,171,0.07017543859649122,False,False,0.084986,False,,baseline,,,,,
65,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.11445427315828807,3.791229332795372,0.500735383155469,0.07514450867052024
66,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
66,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6100023879558422,3.5510026950947866,0.4677180842844404,0.08536585365853659
66,0.1,baseline,0.16,True,0.55,0.978319783197832,722,0.09556786703601108,False,False,0.086558,False,,baseline,,,,,
66,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6100023879558422,3.5510026950947866,0.4677180842844404,0.08536585365853659
67,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
67,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8566469054536452,3.4281218012369865,0.485124456918122,0.09595070422535211
67,0.1,baseline,0.16,True,0.55,0.9876760563380281,1122,0.0855614973262032,False,False,0.085062,False,,baseline,,,,,
67,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8566469054536452,3.4281218012369865,0.485124456918122,0.09595070422535211
68,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
68,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7924578313519564,4.567790706107767,0.5275222455377141,0.13402061855670103
68,0.1,baseline,0.16,True,0.55,0.9768041237113402,379,0.12401055408970976,False,True,0.082726,False,,baseline,,,,,
68,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7924578313519564,4.567790706107767,0.5275222455377141,0.13402061855670103
69,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
69,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.0007750775915941985,1.8046590278573964,0.5044085517275827,0.04126984126984127
69,0.1,baseline,0.16,True,0.55,0.9809523809523809,309,0.0744336569579288,False,False,0.086131,False,,baseline,,,,,
69,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.0007750775915941985,1.8046590278573964,0.5044085517275827,0.04126984126984127
70,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
70,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.039723504347913,5.458190764543318,0.5176255868298988,0.12150837988826815
70,0.1,baseline,0.16,True,0.55,0.9832402234636871,704,0.07528409090909091,False,False,0.083709,False,,baseline,,,,,
70,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.039723504347913,5.458190764543318,0.5176255868298988,0.12150837988826815
71,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
71,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.017948699435850302,3.0276088828531926,0.44795820113754187,0.04827586206896552
71,0.1,baseline,0.16,True,0.55,0.9896551724137931,287,0.020905923344947737,False,False,0.08659,False,,baseline,,,,,
71,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.017948699435850302,3.0276088828531926,0.44795820113754187,0.04827586206896552
72,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
72,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.150939781659036,6.360316203131848,0.5073588901560556,0.14416475972540047
72,0.1,baseline,0.16,True,0.5900000000000001,0.9633867276887872,421,0.07838479809976247,False,False,0.075402,False,,baseline,,,,,
72,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.150939781659036,6.360316203131848,0.5073588901560556,0.14416475972540047
73,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
73,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8488618624874685,4.332483774677605,0.4976036457715047,0.10615384615384615
73,0.1,baseline,0.16,True,0.5700000000000001,0.9692307692307692,630,0.06507936507936508,False,False,0.080018,False,,baseline,,,,,
73,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8488618624874685,4.332483774677605,0.4976036457715047,0.10615384615384615
74,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
74,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.063771351591141,4.739981702465015,0.518325330024541,0.1190253045923149
74,0.1,baseline,0.16,True,0.55,0.985941893158388,1052,0.07224334600760456,False,False,0.084999,False,,baseline,,,,,
74,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.063771351591141,4.739981702465015,0.518325330024541,0.1190253045923149
75,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
75,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.11586945884878048,8.107125876529246,0.47956483790542653,0.0975609756097561
75,0.1,baseline,0.16,True,0.55,0.9878048780487805,81,0.12345679012345678,False,True,0.090809,False,,baseline,,,,,
75,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.11586945884878048,8.107125876529246,0.47956483790542653,0.0975609756097561
76,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
76,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3978219587035463,7.17139720360405,0.4885744640760572,0.14195583596214512
76,0.1,baseline,0.16,True,0.55,0.9858044164037855,625,0.1024,False,True,0.089268,False,,baseline,,,,,
76,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.3978219587035463,7.17139720360405,0.4885744640760572,0.14195583596214512
77,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
77,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6350447295814934,2.139277564700809,0.5032115282837968,0.07619348719570028
77,0.1,baseline,0.16,True,0.55,0.9838760670249763,3112,0.06940874035989718,False,False,0.084191,False,,baseline,,,,,
77,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6350447295814934,2.139277564700809,0.5032115282837968,0.07619348719570028
78,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
78,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6760842882184925,4.66440085867934,0.5149119951087122,0.09347181008902077
78,0.1,baseline,0.16,True,0.55,0.9792284866468842,660,0.06818181818181818,False,False,0.082739,False,,baseline,,,,,
78,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6760842882184925,4.66440085867934,0.5149119951087122,0.09347181008902077
79,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
79,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.5177259499337686,0.049586776859504134
79,0.1,baseline,0.16,True,0.55,0.9834710743801653,119,0.04201680672268908,False,False,0.0833,False,,baseline,,,,,
79,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.5177259499337686,0.049586776859504134
80,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
80,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9191552369387179,5.919817855504345,0.5038609769616249,0.13372093023255813
80,0.1,baseline,0.16,True,0.55,0.9825581395348837,338,0.08579881656804733,False,False,0.080963,False,,baseline,,,,,
80,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9191552369387179,5.919817855504345,0.5038609769616249,0.13372093023255813
81,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
81,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2537835271875091,3.9657083086011817,0.5074399199798348,0.07719298245614035
81,0.1,baseline,0.16,True,0.55,0.9754385964912281,278,0.0539568345323741,False,False,0.086846,False,,baseline,,,,,
81,0.1,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2537835271875091,3.9657083086011817,0.5074399199798348,0.07719298245614035
82,0.05,baseline,0.16,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
82,0.05,bbse,0.16,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.5217366570067761,0.053763440860215055
82,0.1,baseline,0.16,True,0.55,0.989247311827957,92,0.06521739130434782,False,False,0.079835,False,,baseline,,,,,
